Source,IslandID,TaxonOrig,GenusL69,SpeciesL69,SubspL69,SpeciesID,SubspID,Sex,Plumage,BodyL,WingL,TailL,BeakW,BeakH,LBeakL,UBeakL,N-UBkL,TarsusL,MToeL
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,F,,,66,,,9.1,,18.8,13.2,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,F,,,71,,,,,19.9,14.2,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,Black,,69,,,9.2,,,14.1,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,Black,,72,,,10,,,15.2,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,Black,,71,,,9.3,,,,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,,71,,,9.2,,,,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,,75,,,9.8,,,15,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,,71,,,9.5,,,14.2,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,,71,,,9.6,,,14.6,,
Lack CAS,Flor_Chrl,Geospiza scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,,70,,,9.6,,,14,,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza scandens scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,142,70,45,8,9.5,11,19,14,17.5,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza scandens scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,140,70,44,8,9.7,10,18,12.5,21.5,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza scandens scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,M,,152,72.5,45,7.5,10,10,18,12.5,21,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza scandens scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,F,,146,71,46,8,9.5,10.5,20.5,14,20.5,
Snodgrass & Heller (1904),Flor_Chrl,Geospiza scandens scandens,Geospiza,scandens,intermedia,Geo.sca,Geo.sca.int,F,,130,67,43,7.3,8.7,10.3,19,13.5,21,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,P. black,,85,,,12.8,,,10.5,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,P. black,,88,,,,,,10.9,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,P. black,,87,,,,,,10.7,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,P. black,,87,,,12.8,,,11,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,P. black,,85,,,12.6,,,10.9,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,P. black,,,,,12.6,,,10,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,86,,,13,,,11.3,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,85,,,12.2,,,10.5,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,87,,,,,,11,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,84,,,,,,11,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,85,,,12.3,,,10.3,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,83,,,,,,11,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,86,,,12.2,,,10.6,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,85,,,,,,11,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,86,,,12.9,,,11.1,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,83,,,,,,10.5,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,84,,,12,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,83,,,,,,10.3,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,83,,,,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,86,,,11.6,,,10.8,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,87,,,13.3,,,10.8,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,84,,,,,,10.8,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,84,,,13.3,,,11,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,85,,,12.9,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,M,Juv.,,86,,,12.5,,,,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,12.5,,,10.7,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,83,,,,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,84,,,12.3,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,84,,,,,,11,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,11.5,,,10.5,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,86,,,11.7,,,10.6,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,86,,,,,,11.4,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,12.1,,,10.4,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,12.1,,,10.1,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,84,,,12,,,10.1,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,81,,,,,,10.6,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,84,,,11.7,,,10,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,83,,,13,,,10.5,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,83,,,,,,10.5,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,11.8,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,12.2,,,10.4,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,81,,,,,,10.4,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,,,,10.5,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,85,,,13.1,,,10.9,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,12.7,,,10.3,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,83,,,,,,10,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,12.4,,,10.4,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,80,,,11.2,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,82,,,13.1,,,10.8,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,83,,,12.6,,,10.2,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,,,,12,,,10.3,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,83,,,12.1,,,10.1,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,81,,,12.5,,,10,,
Lack CAS,Flor_Chrl,Platyspiza crassirostris,Platyspiza,crassirostris,,Pla.cra,Pla.cra,F,,,81,,,12.9,,,11.2,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,3.9,,,8.5,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,3.8,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,4.2,,,8,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,54,,,4.1,,,8,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,4.4,,,8,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,4.6,,,8.4,,
Lack CAS,Gnov_Twr,Certhidea olivacea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,55,,,4.2,,,7.6,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,4.1,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,56,,,4.3,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4,,,8.4,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.1,,,8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4.7,,,8.4,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.1,,,8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,4,,,8.4,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,3.9,,,8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,4,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.4,,,8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4.2,,,7.8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,,,,8.1,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,4.3,,,7.9,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.3,,,8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.1,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,56,,,4.4,,,8.5,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4.3,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.1,,,8.6,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.2,,,8.4,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4,,,7.9,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4,,,8.5,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4.2,,,8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,4.3,,,8.4,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4.4,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,55,,,4.3,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.1,,,7.8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,53,,,4.6,,,8.1,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,,,,8.1,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,52,,,4.1,,,8.1,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,54,,,4.2,,,8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,,52,,,4.3,,,7.8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,55,,,,,,8.6,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,3.9,,,8.8,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,,,,8.7,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,4.5,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,,,,8.6,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,55,,,4,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,54,,,,,,8.7,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,4.5,,,8.6,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,4.3,,,8.9,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,4,,,8.9,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,54,,,3.9,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,54,,,4.3,,,9,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,,,,8.3,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,54,,,4.2,,,8.7,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,,,,8.5,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,54,,,4.2,,,8.2,,
Lack CAS,Gnov_Twr,Certhidea,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,,53,,,4,,,8.2,,
Snodgrass & Heller (1904),Gnov_Twr,Certhidea olivacea mentalis,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,116,52,38,,,,11.3,7,18,
Snodgrass & Heller (1904),Gnov_Twr,Certhidea olivacea mentalis,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,108,53,38,,,,11.5,8.3,19,
Snodgrass & Heller (1904),Gnov_Twr,Certhidea olivacea mentalis,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,114,55,41,,,,11.5,8,20,
Snodgrass & Heller (1904),Gnov_Twr,Certhidea olivacea mentalis,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,109,53,37,,,,11.5,8,20,
Snodgrass & Heller (1904),Gnov_Twr,Certhidea olivacea mentalis,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,M,,113,54,39,,,,12,8,19,
Snodgrass & Heller (1904),Gnov_Twr,Certhidea olivacea mentalis,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,114,55,40,,,,12,8.5,19,
Snodgrass & Heller (1904),Gnov_Twr,Certhidea olivacea mentalis,Certhidea,olivacea,mentalis,Cer.oli,Cer.oli.men,F,,105,52,37,,,,12,8.5,19.5,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,77,,,14.1,,22,15.9,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,81,,,15.3,,21.6,15.3,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,78,,,13.2,,21.1,14.7,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,76,,,13.1,,20.1,14,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,74,,,12.5,,18.8,13.7,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,75,,,13.6,,20.5,15,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,75,,,12.5,,18.8,14,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,77,,,13.4,,18.5,13.6,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,77,,,12.4,,20.5,14.4,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,77,,,12.8,,21.2,15.2,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,76,,,13.9,,19.3,13,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,75,,,13.8,,19,13.4,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,77,,,11.8,,20.9,15,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,78,,,12.5,,20.6,14.1,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,78,,,12.9,,21,14.4,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,77,,,11.1,,19.8,14.1,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,76,,,12.7,,20.4,14.5,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,80,,,15,,20.8,14.3,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,77,,,12.9,,21.3,15.1,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,80,,,12.4,,20.2,14.8,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,81,,,14.5,,20.6,14.6,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,76,,,12.4,,19,13,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,79,,,,,21,15,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,80,,,14.6,,22.1,16.4,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,79,,,12.7,,20.3,14.6,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,76,,,12.4,,20.9,14.9,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,Black,,,,,,,19.8,14.3,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,,,77,,,13.7,,20.4,14.4,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,,,79,,,14.1,,20.6,14.8,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,,,73,,,12.3,,21,15,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,,,75,,,,,20.5,13.6,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,,,76,,,13.4,,19.7,14,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,,,77,,,14,,21.6,15,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,M,,,78,,,12.9,,20.7,14.5,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,F,,,75,,,12.4,,22.2,14.6,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,F,,,73,,,,,20.5,14.7,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,F,,,73,,,11.6,,19.2,14,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,F,,,72,,,,,19.6,13.6,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,F,,,69,,,,,20.1,14.4,,
Lack CAS,Gnov_Twr,Geospiza conirostris propinqua,Geospiza,conirostris,propinqua,Geo.con,Geo.con.pro,F,,,73,,,12.7,,20.6,14.6,,
